time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010485059667	8.27233	-6.58631	-3.00052	0.831997	0	lidar	2.12285e-314	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	8.2688	-6.58338	-3.00228	0.83433	0	radar	17.3843	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	8.26784	-6.57713	-3.00237	0.834718	0	lidar	2.12285e-314	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	8.26479	-6.57461	-3.00387	0.836598	0	radar	12.5517	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	8.26359	-6.56927	-3.00395	0.836908	0	lidar	2.12285e-314	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	8.26049	-6.56673	-3.00606	0.839469	0	radar	15.5107	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	8.2593	-6.56194	-3.00613	0.83974	0	lidar	2.12285e-314	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	8.25651	-6.55966	-3.00838	0.842331	0	radar	13.7773	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	8.25557	-6.55518	-3.00845	0.842596	0	lidar	2.12285e-314	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	8.25338	-6.55341	-3.01123	0.845667	0	radar	13.1516	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	8.2524	-6.54968	-3.01129	0.845875	0	lidar	2.12285e-314	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	8.2502	-6.54789	-3.0133	0.847967	0	radar	8.81417	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	8.24927	-6.54456	-3.01336	0.84815	0	lidar	2.12285e-314	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	8.24736	-6.54304	-3.0162	0.851009	0	radar	10.8916	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	8.24642	-6.54024	-3.01625	0.851153	0	lidar	2.12285e-314	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	8.24476	-6.53894	-3.01998	0.85473	0	radar	14.0074	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	8.24401	-6.53667	-3.02001	0.854847	0	lidar	2.12285e-314	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	8.24253	-6.5355	-3.02308	0.857619	0	radar	8.95874	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	8.24181	-6.53378	-3.02311	0.857699	0	lidar	2.12285e-314	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	8.24058	-6.53283	-3.0263	0.860466	0	radar	8.25071	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	8.24008	-6.53141	-3.02632	0.860538	0	lidar	2.12285e-314	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	8.23932	-6.53084	-3.0294	0.863106	0	radar	6.35559	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	8.23882	-6.52997	-3.02942	0.863137	0	lidar	2.12285e-314	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	8.23816	-6.52949	-3.03287	0.865917	0	radar	7.2056	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.23788	-6.52891	-3.03288	0.865942	0	lidar	2.12285e-314	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.23759	-6.52875	-3.03785	0.869799	0	radar	13.0949	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.23748	-6.52863	-3.03785	0.8698	0	lidar	2.12285e-314	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.23754	-6.52872	-3.04074	0.871929	0	radar	3.95814	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.2375	-6.52895	-3.04073	0.87191	0	lidar	2.12285e-314	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.23759	-6.52909	-3.04467	0.874739	0	radar	7.00924	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.23756	-6.52984	-3.04466	0.874683	0	lidar	2.12285e-314	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.23825	-6.53048	-3.04968	0.87818	0	radar	11.2306	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.23837	-6.53171	-3.04966	0.878099	0	lidar	2.12285e-314	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.23922	-6.53246	-3.05404	0.881023	0	radar	8.24902	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.23957	-6.53394	-3.05401	0.880938	0	lidar	2.12285e-314	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.24048	-6.53475	-3.05894	0.884127	0	radar	9.80466	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.24083	-6.53679	-3.05891	0.884003	0	lidar	2.12285e-314	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	8.24199	-6.53779	-3.06274	0.886396	0	radar	6.48952	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	8.24232	-6.54038	-3.0627	0.88623	0	lidar	2.12285e-314	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	8.24378	-6.54162	-3.06622	0.888385	0	radar	6.41073	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	8.24414	-6.54447	-3.06618	0.888202	0	lidar	2.12285e-314	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	8.24584	-6.54593	-3.07064	0.890868	0	radar	9.45122	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	8.24628	-6.54926	-3.07058	0.890655	0	lidar	2.12285e-314	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	8.24812	-6.55084	-3.07638	0.894024	0	radar	13.7537	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	8.24869	-6.55468	-3.07632	0.893783	0	lidar	2.12285e-314	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	8.25101	-6.55664	-3.08117	0.896524	0	radar	12.6132	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	8.25158	-6.56099	-3.08111	0.896246	0	lidar	2.12285e-314	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	8.25422	-6.56322	-3.08626	0.899083	0	radar	14.9082	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	8.25482	-6.56804	-3.08619	0.898774	0	lidar	2.12285e-314	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	8.25767	-6.57044	-3.08976	0.900698	0	radar	12.4769	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	8.25828	-6.57561	-3.08968	0.900364	0	lidar	2.12285e-314	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	8.26125	-6.57811	-3.09369	0.902487	0	radar	14.0566	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	8.26171	-6.58381	-3.09361	0.902106	0	lidar	2.12285e-314	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	8.26477	-6.5864	-3.0994	0.905103	0	radar	18.7514	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	8.26524	-6.59257	-3.0993	0.904689	0	lidar	2.12285e-314	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	8.26864	-6.59544	-3.10467	0.907401	0	radar	19.8794	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	8.26914	-6.60207	-3.10457	0.906955	0	lidar	2.12285e-314	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	8.27281	-6.60516	-3.10865	0.908981	0	radar	19.3112	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	8.2731	-6.61236	-3.10854	0.908482	0	lidar	2.12285e-314	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	8.27682	-6.61549	-3.11269	0.910504	0	radar	19.8374	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	8.27699	-6.6232	-3.11257	0.909962	0	lidar	2.12285e-314	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	8.28105	-6.62663	-3.11717	0.912167	0	radar	23.7919	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	8.28104	-6.63487	-3.11704	0.911575	0	lidar	2.12285e-314	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	8.28536	-6.63853	-3.12158	0.913716	0	radar	26.3213	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	8.28517	-6.64728	-3.12145	0.913077	0	lidar	2.12285e-314	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	8.28953	-6.65098	-3.12543	0.914926	0	radar	25.8481	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	8.28904	-6.66033	-3.12529	0.914227	0	lidar	2.12285e-314	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	8.2935	-6.6641	-3.12561	0.914402	0	radar	24.0235	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	8.29261	-6.67385	-3.12547	0.91365	0	lidar	2.12285e-314	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	8.29712	-6.6777	-3.12829	0.914947	0	radar	26.376	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	8.29572	-6.68811	-3.12814	0.914117	0	lidar	2.12285e-314	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	8.30024	-6.69197	-3.12859	0.914344	0	radar	25.099	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	8.29846	-6.70279	-3.12843	0.913463	0	lidar	2.12285e-314	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	8.30301	-6.70669	-3.12917	0.913817	0	radar	25.7614	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	8.30081	-6.71792	-3.12901	0.912882	0	lidar	2.12285e-314	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.30544	-6.72191	-3.12647	0.911773	0	radar	27.8593	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.30272	-6.73342	-3.1263	0.910785	0	lidar	2.12285e-314	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.3071	-6.73723	-3.1258	0.91058	0	radar	24.3113	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.3038	-6.74921	-3.12563	0.909524	0	lidar	2.12285e-314	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.308	-6.75286	-3.12135	0.907622	0	radar	25.7329	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.30446	-6.76472	-3.12118	0.906562	0	lidar	2.12285e-314	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.30862	-6.76837	-3.11948	0.905801	0	radar	22.8236	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	8.30457	-6.78052	-3.11931	0.904689	0	lidar	2.12285e-314	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	8.30847	-6.78397	-3.11491	0.902689	0	radar	23.5264	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	8.30382	-6.79625	-3.11474	0.901532	0	lidar	2.12285e-314	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	8.30769	-6.79969	-3.1116	0.900089	0	radar	21.6867	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	8.30255	-6.81207	-3.11144	0.898896	0	lidar	2.12285e-314	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	8.30617	-6.8153	-3.10801	0.897298	0	radar	19.8133	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	8.30061	-6.82777	-3.10784	0.896074	0	lidar	2.12285e-314	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	8.30417	-6.83098	-3.10335	0.89394	0	radar	21.3863	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	8.29822	-6.84339	-3.10318	0.892697	0	lidar	2.12285e-314	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	8.30134	-6.84624	-3.09839	0.890384	0	radar	18.5431	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	8.29501	-6.85855	-3.09823	0.889125	0	lidar	2.12285e-314	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	8.29808	-6.86137	-3.0942	0.887136	0	radar	16.9533	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	8.29135	-6.87362	-3.09404	0.885858	0	lidar	2.12285e-314	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	8.29442	-6.87646	-3.08985	0.883757	0	radar	17.5596	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	8.28734	-6.88856	-3.08969	0.882468	0	lidar	2.12285e-314	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	8.29008	-6.89113	-3.08504	0.880087	0	radar	16.399	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	8.28281	-6.90291	-3.08489	0.878811	0	lidar	2.12285e-314	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	8.28509	-6.90508	-3.08016	0.876335	0	radar	13.8548	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	8.27763	-6.91658	-3.08002	0.875066	0	lidar	2.12285e-314	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	8.27985	-6.91871	-3.07487	0.872305	0	radar	15.125	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	8.27204	-6.93	-3.07473	0.871032	0	lidar	2.12285e-314	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	8.27398	-6.93189	-3.07099	0.868971	0	radar	10.1115	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	8.26616	-6.94276	-3.07086	0.867727	0	lidar	2.12285e-314	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	8.26788	-6.94446	-3.06511	0.864485	0	radar	15.6825	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	8.25992	-6.95489	-3.06498	0.863264	0	lidar	2.12285e-314	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	8.26113	-6.95613	-3.06157	0.861273	0	radar	6.70097	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	8.25316	-6.96617	-3.06145	0.86008	0	lidar	2.12285e-314	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	8.25421	-6.96728	-3.0557	0.856649	0	radar	14.6634	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	8.24634	-6.97663	-3.05559	0.855511	0	lidar	2.12285e-314	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	8.24736	-6.97771	-3.05266	0.853692	0	radar	5.49763	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	8.23949	-6.9867	-3.05256	0.85258	0	lidar	2.12285e-314	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	8.24004	-6.98735	-3.04962	0.850713	0	radar	4.58705	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	8.23244	-6.99575	-3.04952	0.84966	0	lidar	2.12285e-314	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	8.23291	-6.99632	-3.0455	0.847042	0	radar	8.24559	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	8.22552	-7.00413	-3.0454	0.846043	0	lidar	2.12285e-314	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	8.22557	-7.0043	-3.04234	0.843981	0	radar	5.01154	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	8.21852	-7.01148	-3.04226	0.843048	0	lidar	2.12285e-314	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	8.21852	-7.0116	-3.03929	0.840992	0	radar	5.00911	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
1477010491529867	8.21181	-7.01818	-3.03921	0.840121	0	lidar	2.12285e-314	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479
1477010491584756	8.21154	-7.01805	-3.03791	0.839187	0	radar	1.2418	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187
1477010491639645	8.20509	-7.02418	-3.03784	0.838364	0	lidar	2.12285e-314	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186
1477010491694709	8.2048	-7.02403	-3.03542	0.836622	0	radar	3.766	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411
1477010491749773	8.19871	-7.02958	-3.03536	0.835863	0	lidar	2.12285e-314	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241
1477010491804763	8.19825	-7.02925	-3.03348	0.834463	0	radar	2.70201	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776
1477010491859753	8.19258	-7.03418	-3.03342	0.833774	0	lidar	2.12285e-314	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777
1477010491914804	8.19198	-7.0337	-3.03173	0.83249	0	radar	2.54647	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476
1477010491969855	8.18682	-7.03795	-3.03168	0.831879	0	lidar	2.12285e-314	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475
1477010492024752	8.18621	-7.03745	-3.03113	0.83145	0	radar	0.820405	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216
1477010492079650	8.18142	-7.04124	-3.03109	0.830894	0	lidar	2.12285e-314	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157
1477010492134713	8.18076	-7.0407	-3.02989	0.829958	0	radar	1.73697	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609
1477010492189776	8.17626	-7.04406	-3.02986	0.82945	0	lidar	2.12285e-314	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161
1477010492244751	8.17559	-7.04349	-3.03027	0.829763	0	radar	0.807886	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902
1477010492299727	8.17166	-7.04634	-3.03024	0.829325	0	lidar	2.12285e-314	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899
1477010492354717	8.17098	-7.04575	-3.02909	0.828424	0	radar	1.71829	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777
1477010492409707	8.16749	-7.048	-3.02907	0.828056	0	lidar	2.12285e-314	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777
1477010492464731	8.16678	-7.04737	-3.0289	0.827916	0	radar	0.806915	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739
1477010492519755	8.16369	-7.04919	-3.02889	0.827602	0	lidar	2.12285e-314	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739
1477010492574809	8.16292	-7.0485	-3.02875	0.827486	0	radar	0.928708	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641
1477010492629864	8.16024	-7.04988	-3.02874	0.827229	0	lidar	2.12285e-314	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638
1477010492684838	8.15951	-7.04921	-3.02929	0.827663	0	radar	1.04201	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904
1477010492739812	8.15739	-7.05006	-3.02929	0.827476	0	lidar	2.12285e-314	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904
1477010492794737	8.15661	-7.04934	-3.02942	0.827574	0	radar	0.940846	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066
1477010492849663	8.15493	-7.04976	-3.02942	0.827443	0	lidar	2.12285e-314	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065
1477010492899667	8.15423	-7.04911	-3.03045	0.828254	0	radar	1.56711	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984
1477010492949671	8.15306	-7.04903	-3.03046	0.828191	0	lidar	2.12285e-314	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984
1477010492999702	8.15227	-7.04829	-3.03002	0.827847	0	radar	1.13216	7.234	-6.59525	7.3	-6.65	0.999384	1.99876
1477010493049734	8.15132	-7.04782	-3.03003	0.827825	0	lidar	2.12285e-314	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874
1477010493104730	8.15085	-7.04736	-3.03247	0.829733	0	radar	4.95753	7.67988	-6.69347	7.5	-6.55	2.72747	0
1477010493159727	8.15035	-7.04677	-3.03248	0.829745	0	lidar	2.12285e-314	7.64389	-6.55777	7.65	-6.55	2.72745	0
1477010493214786	8.15	-7.04643	-3.03294	0.830088	0	radar	0.345431	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624
1477010493269845	8.14989	-7.04538	-3.03295	0.830157	0	lidar	2.12285e-314	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624
1477010493324861	8.14935	-7.04485	-3.03486	0.831591	0	radar	3.0894	7.9171	-6.24084	8	-6.3	2.72648	0.908821
1477010493379878	8.14973	-7.04347	-3.03488	0.831713	0	lidar	2.12285e-314	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817
1477010493434854	8.14946	-7.04319	-3.0348	0.831658	0	radar	0.14037	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847
1477010493489831	8.15027	-7.04126	-3.03483	0.831845	0	lidar	2.12285e-314	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.14989	-7.04087	-3.03719	0.833592	0	radar	4.16063	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.15117	-7.03865	-3.03722	0.833826	0	lidar	2.12285e-314	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.15096	-7.03842	-3.03807	0.834438	0	radar	0.572415	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.15263	-7.03575	-3.0381	0.834728	0	lidar	2.12285e-314	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	8.1524	-7.03549	-3.04002	0.836096	0	radar	2.52923	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	8.15456	-7.03238	-3.04006	0.836448	0	lidar	2.12285e-314	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	8.15459	-7.03235	-3.04111	0.837184	0	radar	0.731504	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	8.15712	-7.02882	-3.04115	0.837587	0	lidar	2.12285e-314	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	8.15713	-7.02877	-3.04308	0.838924	0	radar	2.36306	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	8.16019	-7.02475	-3.04313	0.839394	0	lidar	2.12285e-314	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	8.16043	-7.02491	-3.04327	0.839491	0	radar	0.140079	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	8.16373	-7.02053	-3.04332	0.840001	0	lidar	2.12285e-314	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	8.16398	-7.0207	-3.04452	0.840816	0	radar	1.01913	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	8.16762	-7.01594	-3.04458	0.841373	0	lidar	2.12285e-314	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	8.16793	-7.01616	-3.04586	0.842236	0	radar	1.18323	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	8.17196	-7.01095	-3.04592	0.842849	0	lidar	2.12285e-314	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	8.17232	-7.01121	-3.04833	0.844448	0	radar	3.64722	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	8.17686	-7.00556	-3.0484	0.845122	0	lidar	2.12285e-314	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	8.17736	-7.00594	-3.04806	0.844907	0	radar	0.520764	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	8.18216	-6.99977	-3.04813	0.845634	0	lidar	2.12285e-314	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	8.18263	-7.00011	-3.04915	0.8463	0	radar	1.02217	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	8.18785	-6.99338	-3.04923	0.847092	0	lidar	2.12285e-314	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	8.18841	-6.9938	-3.05091	0.848181	0	radar	2.16406	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	8.19394	-6.9867	-3.05099	0.849018	0	lidar	2.12285e-314	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	8.19456	-6.98717	-3.05111	0.849098	0	radar	0.717926	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	8.2004	-6.97951	-3.0512	0.849993	0	lidar	2.12285e-314	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	8.20102	-6.97997	-3.05155	0.850224	0	radar	0.80767	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	8.20708	-6.97182	-3.05165	0.851168	0	lidar	2.12285e-314	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	8.2077	-6.97227	-3.05206	0.851436	0	radar	0.841839	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	8.21403	-6.9636	-3.05217	0.852433	0	lidar	2.12285e-314	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	8.21483	-6.9642	-3.05022	0.85122	0	radar	3.15182	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	8.22116	-6.95511	-3.05033	0.852247	0	lidar	2.12285e-314	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	8.22171	-6.95549	-3.05232	0.853528	0	radar	2.90507	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	8.2284	-6.94591	-3.05244	0.854611	0	lidar	2.12285e-314	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	8.22893	-6.94625	-3.05188	0.85427	0	radar	0.81676	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	8.23576	-6.93617	-3.052	0.855397	0	lidar	2.12285e-314	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	8.23628	-6.93651	-3.05159	0.855149	0	radar	0.771823	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	8.24319	-6.926	-3.05173	0.856312	0	lidar	2.12285e-314	11.3391	-1.34511	11.35	-1.35	0	2.73446
